,first_name,home,id,last_name,point,position,result,shoot_off,team_full
253,Jochen,False,LP2.BuLi Nord1D,Siemers,0,2,355, ,"('Wandsbeker SGi',)"
254,Sven,True,LP2.BuLi Nord1D,Delventhal,1,3,370, ,"('SV Kutenholz',)"
255,Rainer,False,LP2.BuLi Nord1D,Opitz,0,3,358, ,"('Wandsbeker SGi',)"
256,Jana,True,LP2.BuLi Nord1D,Peper,1,4,367, ,"('SV Kutenholz',)"
257,Valerij,False,LP2.BuLi Nord1D,Krichevskyi,0,4,362, ,"('Wandsbeker SGi',)"
258,Steffen,True,LP2.BuLi Nord1D,Hauschild,0,5,362, ,"('SV Kutenholz',)"
259,Björn-Axel,False,LP2.BuLi Nord1D,Dr. Dose,1,5,367, ,"('Wandsbeker SGi',)"
260,Frederik,True,LP2.BuLi Nord1D,Larsen,1,1,375, ,"('SV Groß und Kleinkaliber',)"
261,Waldemar,False,LP2.BuLi Nord1D,Markow,0,1,362, ,"('Wandsbeker SGi',)"
262,Miroslaw,True,LP2.BuLi Nord1D,Roj,1,2,380, ,"('SV Groß und Kleinkaliber',)"
263,Jochen,False,LP2.BuLi Nord1D,Siemers,0,2,372, ,"('Wandsbeker SGi',)"
264,Tobias,True,LP2.BuLi Nord1D,Siemssen,1,3,371, ,"('SV Groß und Kleinkaliber',)"
265,Rainer,False,LP2.BuLi Nord1D,Opitz,0,3,366, ,"('Wandsbeker SGi',)"
266,Dieter,True,LP2.BuLi Nord1D,Miller,1,4,373, ,"('SV Groß und Kleinkaliber',)"
267,Valerij,False,LP2.BuLi Nord1D,Krichevskyi,0,4,365, ,"('Wandsbeker SGi',)"
268,Kai,True,LP2.BuLi Nord1D,Winnemuth,0,5,356, ,"('SV Groß und Kleinkaliber',)"
269,Björn-Axel,False,LP2.BuLi Nord1D,Dr. Dose,1,5,380, ,"('Wandsbeker SGi',)"
270,Ian Talmark,True,LP2.BuLi Nord1D,Kannerup,1,1,377, ,"('PC Rendsburg',)"
271,Thilo,False,LP2.BuLi Nord1D,Wehr,0,1,367, ,"('SV Kutenholz',)"
272,Uwe,True,LP2.BuLi Nord1D,Hofmann,1,2,369, ,"('PC Rendsburg',)"
273,Sönke,False,LP2.BuLi Nord1D,Borchers,0,2,365, ,"('SV Kutenholz',)"
274,Helge,True,LP2.BuLi Nord1D,Hagen,0,3,365, ,"('PC Rendsburg',)"
275,Sven,False,LP2.BuLi Nord1D,Delventhal,1,3,369, ,"('SV Kutenholz',)"
276,Uwe,True,LP2.BuLi Nord1D,Knapp,0,4,357, ,"('PC Rendsburg',)"
277,Jana,False,LP2.BuLi Nord1D,Peper,1,4,369, ,"('SV Kutenholz',)"
278,Joris,True,LP2.BuLi Nord1D,Feindt,0,5,366, ,"('PC Rendsburg',)"
279,Steffen,False,LP2.BuLi Nord1D,Hauschild,1,5,368, ,"('SV Kutenholz',)"
280,Frans,True,LP2.BuLi Nord1D,Soerensen,1,1,379, ,"('GTV Bremerhaven-Seestadtteufel',)"
281,Meik,False,LP2.BuLi Nord1D,Kutzeck,0,1,366, ,"('SP Brackstedt',)"
282,Antje,True,LP2.BuLi Nord1D,Noeske,1,2,378, ,"('GTV Bremerhaven-Seestadtteufel',)"
283,Isabel,False,LP2.BuLi Nord1D,Kausch,0,2,361, ,"('SP Brackstedt',)"
284,Theo,True,LP2.BuLi Nord1D,Hadrath,1,3,378, ,"('GTV Bremerhaven-Seestadtteufel',)"
285,Patrick,False,LP2.BuLi Nord1D,Samse,0,3,366, ,"('SP Brackstedt',)"
286,Thomas,True,LP2.BuLi Nord1D,Lüken,1,4,379, ,"('GTV Bremerhaven-Seestadtteufel',)"
287,Katja,False,LP2.BuLi Nord1D,Broich,0,4,359, ,"('SP Brackstedt',)"
288,Frank,True,LP2.BuLi Nord1D,Heitmeyer,1,5,361, ,"('GTV Bremerhaven-Seestadtteufel',)"
289,Katja,False,LP2.BuLi Nord1D,Kutzeck,0,5,358, ,"('SP Brackstedt',)"
290,Mandy,True,LP2.BuLi Nord1D,Horn,0,1,365, ,"('SV Stoppelmarkt',)"
291,Christoph,False,LP2.BuLi Nord1D,Varnhorn,1,1,375, ,"('SV Haendorf',)"
292,Rita,True,LP2.BuLi Nord1D,Müller,0,2,354, ,"('SV Stoppelmarkt',)"
293,Jens,False,LP2.BuLi Nord1D,Frieling,1,2,371, ,"('SV Haendorf',)"
294,Alexandra,True,LP2.BuLi Nord1D,Rolfes,0,3,361, ,"('SV Stoppelmarkt',)"
295,Stefan,False,LP2.BuLi Nord1D,Pabstmann,1,3,365, ,"('SV Haendorf',)"
296,Reinhard,True,LP2.BuLi Nord1D,Tönjes,0,4,345, ,"('SV Stoppelmarkt',)"
297,Timon,False,LP2.BuLi Nord1D,Cordes,1,4,373, ,"('SV Haendorf',)"
298,Tobias,True,LP2.BuLi Nord1D,Schierholt,1,5,378, ,"('SV Stoppelmarkt',)"
299,Marc,False,LP2.BuLi Nord1D,Bonne,0,5,373, ,"('SV Haendorf',)"
300,Meik,True,LP2.BuLi Nord1D,Kutzeck,0,1,340, ,"('SP Brackstedt',)"
301,Christoph,False,LP2.BuLi Nord1D,Varnhorn,1,1,371, ,"('SV Haendorf',)"
302,Isabel,True,LP2.BuLi Nord1D,Kausch,1,2,366, ,"('SP Brackstedt',)"
303,Jens,False,LP2.BuLi Nord1D,Frieling,0,2,363, ,"('SV Haendorf',)"
304,Patrick,True,LP2.BuLi Nord1D,Samse,0,3,352, ,"('SP Brackstedt',)"
305,Stefan,False,LP2.BuLi Nord1D,Pabstmann,1,3,364, ,"('SV Haendorf',)"
306,Katja,True,LP2.BuLi Nord1D,Broich,0,4,358, ,"('SP Brackstedt',)"
307,Timon,False,LP2.BuLi Nord1D,Cordes,1,4,363, ,"('SV Haendorf',)"
308,Katja,True,LP2.BuLi Nord1D,Kutzeck,0,5,355, ,"('SP Brackstedt',)"
309,Marc,False,LP2.BuLi Nord1D,Bonne,1,5,365, ,"('SV Haendorf',)"
310,Frans,True,LP2.BuLi Nord1D,Soerensen,1,1,379, ,"('GTV Bremerhaven-Seestadtteufel',)"
311,Mandy,False,LP2.BuLi Nord1D,Horn,0,1,377, ,"('SV Stoppelmarkt',)"
312,Antje,True,LP2.BuLi Nord1D,Noeske,1,2,375, ,"('GTV Bremerhaven-Seestadtteufel',)"
313,Rita,False,LP2.BuLi Nord1D,Müller,0,2,359, ,"('SV Stoppelmarkt',)"
314,Theo,True,LP2.BuLi Nord1D,Hadrath,1,3,379, ,"('GTV Bremerhaven-Seestadtteufel',)"
315,Alexandra,False,LP2.BuLi Nord1D,Rolfes,0,3,364, ,"('SV Stoppelmarkt',)"
316,Jan Luca,True,LP2.BuLi Nord1D,Karstedt,1,4,375, ,"('GTV Bremerhaven-Seestadtteufel',)"
317,Thomas,False,LP2.BuLi Nord1D,Seeger,0,4,355, ,"('SV Stoppelmarkt',)"
318,Matthias,True,LP2.BuLi Nord1D,Dapprich-Crawford,0,5,369, ,"('GTV Bremerhaven-Seestadtteufel',)"
319,Tobias,False,LP2.BuLi Nord1D,Schierholt,1,5,374, ,"('SV Stoppelmarkt',)"
320,Ian Talmark,True,LP2.BuLi Nord1E,Kannerup,0,1,370, ,"('PC Rendsburg',)"
321,Frederik,False,LP2.BuLi Nord1E,Larsen,1,1,383, ,"('SV Groß und Kleinkaliber',)"
322,Uwe,True,LP2.BuLi Nord1E,Hofmann,0,2,361, ,"('PC Rendsburg',)"
323,Miroslaw,False,LP2.BuLi Nord1E,Roj,1,2,372, ,"('SV Groß und Kleinkaliber',)"
324,Helge,True,LP2.BuLi Nord1E,Hagen,1,3,373, ,"('PC Rendsburg',)"
325,Tobias,False,LP2.BuLi Nord1E,Siemssen,0,3,371, ,"('SV Groß und Kleinkaliber',)"
326,Uwe,True,LP2.BuLi Nord1E,Knapp,0,4,357, ,"('PC Rendsburg',)"
327,Falk,False,LP2.BuLi Nord1E,Priebe,1,4,366, ,"('SV Groß und Kleinkaliber',)"
328,Joris,True,LP2.BuLi Nord1E,Feindt,0,5,364, ,"('PC Rendsburg',)"
329,Dieter,False,LP2.BuLi Nord1E,Miller,1,5,367, ,"('SV Groß und Kleinkaliber',)"
330,Thilo,True,LP2.BuLi Nord1E,Wehr,0,1,360, ,"('SV Kutenholz',)"
331,Waldemar,False,LP2.BuLi Nord1E,Markow,1,1,368, ,"('Wandsbeker SGi',)"
332,Sönke,True,LP2.BuLi Nord1E,Borchers,1,2,365, ,"('SV Kutenholz',)"
333,Jochen,False,LP2.BuLi Nord1E,Siemers,0,2,355, ,"('Wandsbeker SGi',)"
334,Sven,True,LP2.BuLi Nord1E,Delventhal,1,3,370, ,"('SV Kutenholz',)"
335,Rainer,False,LP2.BuLi Nord1E,Opitz,0,3,358, ,"('Wandsbeker SGi',)"
336,Jana,True,LP2.BuLi Nord1E,Peper,1,4,367, ,"('SV Kutenholz',)"
337,Valerij,False,LP2.BuLi Nord1E,Krichevskyi,0,4,362, ,"('Wandsbeker SGi',)"
338,Steffen,True,LP2.BuLi Nord1E,Hauschild,0,5,362, ,"('SV Kutenholz',)"
339,Björn-Axel,False,LP2.BuLi Nord1E,Dr. Dose,1,5,367, ,"('Wandsbeker SGi',)"
340,Frederik,True,LP2.BuLi Nord1E,Larsen,1,1,375, ,"('SV Groß und Kleinkaliber',)"
341,Waldemar,False,LP2.BuLi Nord1E,Markow,0,1,362, ,"('Wandsbeker SGi',)"
342,Miroslaw,True,LP2.BuLi Nord1E,Roj,1,2,380, ,"('SV Groß und Kleinkaliber',)"
343,Jochen,False,LP2.BuLi Nord1E,Siemers,0,2,372, ,"('Wandsbeker SGi',)"
344,Tobias,True,LP2.BuLi Nord1E,Siemssen,1,3,371, ,"('SV Groß und Kleinkaliber',)"
345,Rainer,False,LP2.BuLi Nord1E,Opitz,0,3,366, ,"('Wandsbeker SGi',)"
346,Dieter,True,LP2.BuLi Nord1E,Miller,1,4,373, ,"('SV Groß und Kleinkaliber',)"
347,Valerij,False,LP2.BuLi Nord1E,Krichevskyi,0,4,365, ,"('Wandsbeker SGi',)"
348,Kai,True,LP2.BuLi Nord1E,Winnemuth,0,5,356, ,"('SV Groß und Kleinkaliber',)"
349,Björn-Axel,False,LP2.BuLi Nord1E,Dr. Dose,1,5,380, ,"('Wandsbeker SGi',)"
350,Ian Talmark,True,LP2.BuLi Nord1E,Kannerup,1,1,377, ,"('PC Rendsburg',)"
351,Thilo,False,LP2.BuLi Nord1E,Wehr,0,1,367, ,"('SV Kutenholz',)"
352,Uwe,True,LP2.BuLi Nord1E,Hofmann,1,2,369, ,"('PC Rendsburg',)"
353,Sönke,False,LP2.BuLi Nord1E,Borchers,0,2,365, ,"('SV Kutenholz',)"
354,Helge,True,LP2.BuLi Nord1E,Hagen,0,3,365, ,"('PC Rendsburg',)"
355,Sven,False,LP2.BuLi Nord1E,Delventhal,1,3,369, ,"('SV Kutenholz',)"
356,Uwe,True,LP2.BuLi Nord1E,Knapp,0,4,357, ,"('PC Rendsburg',)"
357,Jana,False,LP2.BuLi Nord1E,Peper,1,4,369, ,"('SV Kutenholz',)"
358,Joris,True,LP2.BuLi Nord1E,Feindt,0,5,366, ,"('PC Rendsburg',)"
359,Steffen,False,LP2.BuLi Nord1E,Hauschild,1,5,368, ,"('SV Kutenholz',)"
360,Frans,True,LP2.BuLi Nord1E,Soerensen,1,1,379, ,"('GTV Bremerhaven-Seestadtteufel',)"
361,Meik,False,LP2.BuLi Nord1E,Kutzeck,0,1,366, ,"('SP Brackstedt',)"
362,Antje,True,LP2.BuLi Nord1E,Noeske,1,2,378, ,"('GTV Bremerhaven-Seestadtteufel',)"
363,Isabel,False,LP2.BuLi Nord1E,Kausch,0,2,361, ,"('SP Brackstedt',)"
364,Theo,True,LP2.BuLi Nord1E,Hadrath,1,3,378, ,"('GTV Bremerhaven-Seestadtteufel',)"
365,Patrick,False,LP2.BuLi Nord1E,Samse,0,3,366, ,"('SP Brackstedt',)"
366,Thomas,True,LP2.BuLi Nord1E,Lüken,1,4,379, ,"('GTV Bremerhaven-Seestadtteufel',)"
367,Katja,False,LP2.BuLi Nord1E,Broich,0,4,359, ,"('SP Brackstedt',)"
368,Frank,True,LP2.BuLi Nord1E,Heitmeyer,1,5,361, ,"('GTV Bremerhaven-Seestadtteufel',)"
369,Katja,False,LP2.BuLi Nord1E,Kutzeck,0,5,358, ,"('SP Brackstedt',)"
370,Mandy,True,LP2.BuLi Nord1E,Horn,0,1,365, ,"('SV Stoppelmarkt',)"
371,Christoph,False,LP2.BuLi Nord1E,Varnhorn,1,1,375, ,"('SV Haendorf',)"
372,Rita,True,LP2.BuLi Nord1E,Müller,0,2,354, ,"('SV Stoppelmarkt',)"
373,Jens,False,LP2.BuLi Nord1E,Frieling,1,2,371, ,"('SV Haendorf',)"
374,Alexandra,True,LP2.BuLi Nord1E,Rolfes,0,3,361, ,"('SV Stoppelmarkt',)"
375,Stefan,False,LP2.BuLi Nord1E,Pabstmann,1,3,365, ,"('SV Haendorf',)"
376,Reinhard,True,LP2.BuLi Nord1E,Tönjes,0,4,345, ,"('SV Stoppelmarkt',)"
377,Timon,False,LP2.BuLi Nord1E,Cordes,1,4,373, ,"('SV Haendorf',)"
378,Tobias,True,LP2.BuLi Nord1E,Schierholt,1,5,378, ,"('SV Stoppelmarkt',)"
379,Marc,False,LP2.BuLi Nord1E,Bonne,0,5,373, ,"('SV Haendorf',)"
380,Meik,True,LP2.BuLi Nord1E,Kutzeck,0,1,340, ,"('SP Brackstedt',)"
381,Christoph,False,LP2.BuLi Nord1E,Varnhorn,1,1,371, ,"('SV Haendorf',)"
382,Isabel,True,LP2.BuLi Nord1E,Kausch,1,2,366, ,"('SP Brackstedt',)"
383,Jens,False,LP2.BuLi Nord1E,Frieling,0,2,363, ,"('SV Haendorf',)"
384,Patrick,True,LP2.BuLi Nord1E,Samse,0,3,352, ,"('SP Brackstedt',)"
385,Stefan,False,LP2.BuLi Nord1E,Pabstmann,1,3,364, ,"('SV Haendorf',)"
386,Katja,True,LP2.BuLi Nord1E,Broich,0,4,358, ,"('SP Brackstedt',)"
387,Timon,False,LP2.BuLi Nord1E,Cordes,1,4,363, ,"('SV Haendorf',)"
388,Katja,True,LP2.BuLi Nord1E,Kutzeck,0,5,355, ,"('SP Brackstedt',)"
389,Marc,False,LP2.BuLi Nord1E,Bonne,1,5,365, ,"('SV Haendorf',)"
390,Frans,True,LP2.BuLi Nord1E,Soerensen,1,1,379, ,"('GTV Bremerhaven-Seestadtteufel',)"
391,Mandy,False,LP2.BuLi Nord1E,Horn,0,1,377, ,"('SV Stoppelmarkt',)"
392,Antje,True,LP2.BuLi Nord1E,Noeske,1,2,375, ,"('GTV Bremerhaven-Seestadtteufel',)"
393,Rita,False,LP2.BuLi Nord1E,Müller,0,2,359, ,"('SV Stoppelmarkt',)"
394,Theo,True,LP2.BuLi Nord1E,Hadrath,1,3,379, ,"('GTV Bremerhaven-Seestadtteufel',)"
395,Alexandra,False,LP2.BuLi Nord1E,Rolfes,0,3,364, ,"('SV Stoppelmarkt',)"
396,Jan Luca,True,LP2.BuLi Nord1E,Karstedt,1,4,375, ,"('GTV Bremerhaven-Seestadtteufel',)"
397,Thomas,False,LP2.BuLi Nord1E,Seeger,0,4,355, ,"('SV Stoppelmarkt',)"
398,Matthias,True,LP2.BuLi Nord1E,Dapprich-Crawford,0,5,369, ,"('GTV Bremerhaven-Seestadtteufel',)"
399,Tobias,False,LP2.BuLi Nord1E,Schierholt,1,5,374, ,"('SV Stoppelmarkt',)"
400,Ian Talmark,True,LP2.BuLi Nord1F,Kannerup,0,1,370, ,"('PC Rendsburg',)"
401,Frederik,False,LP2.BuLi Nord1F,Larsen,1,1,383, ,"('SV Groß und Kleinkaliber',)"
402,Uwe,True,LP2.BuLi Nord1F,Hofmann,0,2,361, ,"('PC Rendsburg',)"
403,Miroslaw,False,LP2.BuLi Nord1F,Roj,1,2,372, ,"('SV Groß und Kleinkaliber',)"
404,Helge,True,LP2.BuLi Nord1F,Hagen,1,3,373, ,"('PC Rendsburg',)"
405,Tobias,False,LP2.BuLi Nord1F,Siemssen,0,3,371, ,"('SV Groß und Kleinkaliber',)"
406,Uwe,True,LP2.BuLi Nord1F,Knapp,0,4,357, ,"('PC Rendsburg',)"
407,Falk,False,LP2.BuLi Nord1F,Priebe,1,4,366, ,"('SV Groß und Kleinkaliber',)"
408,Joris,True,LP2.BuLi Nord1F,Feindt,0,5,364, ,"('PC Rendsburg',)"
409,Dieter,False,LP2.BuLi Nord1F,Miller,1,5,367, ,"('SV Groß und Kleinkaliber',)"
410,Thilo,True,LP2.BuLi Nord1F,Wehr,0,1,360, ,"('SV Kutenholz',)"
411,Waldemar,False,LP2.BuLi Nord1F,Markow,1,1,368, ,"('Wandsbeker SGi',)"
412,Sönke,True,LP2.BuLi Nord1F,Borchers,1,2,365, ,"('SV Kutenholz',)"
413,Jochen,False,LP2.BuLi Nord1F,Siemers,0,2,355, ,"('Wandsbeker SGi',)"
414,Sven,True,LP2.BuLi Nord1F,Delventhal,1,3,370, ,"('SV Kutenholz',)"
415,Rainer,False,LP2.BuLi Nord1F,Opitz,0,3,358, ,"('Wandsbeker SGi',)"
416,Jana,True,LP2.BuLi Nord1F,Peper,1,4,367, ,"('SV Kutenholz',)"
417,Valerij,False,LP2.BuLi Nord1F,Krichevskyi,0,4,362, ,"('Wandsbeker SGi',)"
418,Steffen,True,LP2.BuLi Nord1F,Hauschild,0,5,362, ,"('SV Kutenholz',)"
419,Björn-Axel,False,LP2.BuLi Nord1F,Dr. Dose,1,5,367, ,"('Wandsbeker SGi',)"
420,Frederik,True,LP2.BuLi Nord1F,Larsen,1,1,375, ,"('SV Groß und Kleinkaliber',)"
421,Waldemar,False,LP2.BuLi Nord1F,Markow,0,1,362, ,"('Wandsbeker SGi',)"
422,Miroslaw,True,LP2.BuLi Nord1F,Roj,1,2,380, ,"('SV Groß und Kleinkaliber',)"
423,Jochen,False,LP2.BuLi Nord1F,Siemers,0,2,372, ,"('Wandsbeker SGi',)"
424,Tobias,True,LP2.BuLi Nord1F,Siemssen,1,3,371, ,"('SV Groß und Kleinkaliber',)"
425,Rainer,False,LP2.BuLi Nord1F,Opitz,0,3,366, ,"('Wandsbeker SGi',)"
426,Dieter,True,LP2.BuLi Nord1F,Miller,1,4,373, ,"('SV Groß und Kleinkaliber',)"
427,Valerij,False,LP2.BuLi Nord1F,Krichevskyi,0,4,365, ,"('Wandsbeker SGi',)"
428,Kai,True,LP2.BuLi Nord1F,Winnemuth,0,5,356, ,"('SV Groß und Kleinkaliber',)"
429,Björn-Axel,False,LP2.BuLi Nord1F,Dr. Dose,1,5,380, ,"('Wandsbeker SGi',)"
430,Ian Talmark,True,LP2.BuLi Nord1F,Kannerup,1,1,377, ,"('PC Rendsburg',)"
431,Thilo,False,LP2.BuLi Nord1F,Wehr,0,1,367, ,"('SV Kutenholz',)"
432,Uwe,True,LP2.BuLi Nord1F,Hofmann,1,2,369, ,"('PC Rendsburg',)"
433,Sönke,False,LP2.BuLi Nord1F,Borchers,0,2,365, ,"('SV Kutenholz',)"
434,Helge,True,LP2.BuLi Nord1F,Hagen,0,3,365, ,"('PC Rendsburg',)"
435,Sven,False,LP2.BuLi Nord1F,Delventhal,1,3,369, ,"('SV Kutenholz',)"
436,Uwe,True,LP2.BuLi Nord1F,Knapp,0,4,357, ,"('PC Rendsburg',)"
437,Jana,False,LP2.BuLi Nord1F,Peper,1,4,369, ,"('SV Kutenholz',)"
438,Joris,True,LP2.BuLi Nord1F,Feindt,0,5,366, ,"('PC Rendsburg',)"
439,Steffen,False,LP2.BuLi Nord1F,Hauschild,1,5,368, ,"('SV Kutenholz',)"
440,Frans,True,LP2.BuLi Nord1F,Soerensen,1,1,379, ,"('GTV Bremerhaven-Seestadtteufel',)"
441,Meik,False,LP2.BuLi Nord1F,Kutzeck,0,1,366, ,"('SP Brackstedt',)"
442,Antje,True,LP2.BuLi Nord1F,Noeske,1,2,378, ,"('GTV Bremerhaven-Seestadtteufel',)"
443,Isabel,False,LP2.BuLi Nord1F,Kausch,0,2,361, ,"('SP Brackstedt',)"
444,Theo,True,LP2.BuLi Nord1F,Hadrath,1,3,378, ,"('GTV Bremerhaven-Seestadtteufel',)"
445,Patrick,False,LP2.BuLi Nord1F,Samse,0,3,366, ,"('SP Brackstedt',)"
446,Thomas,True,LP2.BuLi Nord1F,Lüken,1,4,379, ,"('GTV Bremerhaven-Seestadtteufel',)"
447,Katja,False,LP2.BuLi Nord1F,Broich,0,4,359, ,"('SP Brackstedt',)"
448,Frank,True,LP2.BuLi Nord1F,Heitmeyer,1,5,361, ,"('GTV Bremerhaven-Seestadtteufel',)"
449,Katja,False,LP2.BuLi Nord1F,Kutzeck,0,5,358, ,"('SP Brackstedt',)"
450,Mandy,True,LP2.BuLi Nord1F,Horn,0,1,365, ,"('SV Stoppelmarkt',)"
451,Christoph,False,LP2.BuLi Nord1F,Varnhorn,1,1,375, ,"('SV Haendorf',)"
452,Rita,True,LP2.BuLi Nord1F,Müller,0,2,354, ,"('SV Stoppelmarkt',)"
453,Jens,False,LP2.BuLi Nord1F,Frieling,1,2,371, ,"('SV Haendorf',)"
454,Alexandra,True,LP2.BuLi Nord1F,Rolfes,0,3,361, ,"('SV Stoppelmarkt',)"
455,Stefan,False,LP2.BuLi Nord1F,Pabstmann,1,3,365, ,"('SV Haendorf',)"
456,Reinhard,True,LP2.BuLi Nord1F,Tönjes,0,4,345, ,"('SV Stoppelmarkt',)"
457,Timon,False,LP2.BuLi Nord1F,Cordes,1,4,373, ,"('SV Haendorf',)"
458,Tobias,True,LP2.BuLi Nord1F,Schierholt,1,5,378, ,"('SV Stoppelmarkt',)"
459,Marc,False,LP2.BuLi Nord1F,Bonne,0,5,373, ,"('SV Haendorf',)"
460,Meik,True,LP2.BuLi Nord1F,Kutzeck,0,1,340, ,"('SP Brackstedt',)"
461,Christoph,False,LP2.BuLi Nord1F,Varnhorn,1,1,371, ,"('SV Haendorf',)"
462,Isabel,True,LP2.BuLi Nord1F,Kausch,1,2,366, ,"('SP Brackstedt',)"
463,Jens,False,LP2.BuLi Nord1F,Frieling,0,2,363, ,"('SV Haendorf',)"
464,Patrick,True,LP2.BuLi Nord1F,Samse,0,3,352, ,"('SP Brackstedt',)"
465,Stefan,False,LP2.BuLi Nord1F,Pabstmann,1,3,364, ,"('SV Haendorf',)"
466,Katja,True,LP2.BuLi Nord1F,Broich,0,4,358, ,"('SP Brackstedt',)"
467,Timon,False,LP2.BuLi Nord1F,Cordes,1,4,363, ,"('SV Haendorf',)"
468,Katja,True,LP2.BuLi Nord1F,Kutzeck,0,5,355, ,"('SP Brackstedt',)"
469,Marc,False,LP2.BuLi Nord1F,Bonne,1,5,365, ,"('SV Haendorf',)"
470,Frans,True,LP2.BuLi Nord1F,Soerensen,1,1,379, ,"('GTV Bremerhaven-Seestadtteufel',)"
471,Mandy,False,LP2.BuLi Nord1F,Horn,0,1,377, ,"('SV Stoppelmarkt',)"
472,Antje,True,LP2.BuLi Nord1F,Noeske,1,2,375, ,"('GTV Bremerhaven-Seestadtteufel',)"
473,Rita,False,LP2.BuLi Nord1F,Müller,0,2,359, ,"('SV Stoppelmarkt',)"
474,Theo,True,LP2.BuLi Nord1F,Hadrath,1,3,379, ,"('GTV Bremerhaven-Seestadtteufel',)"
475,Alexandra,False,LP2.BuLi Nord1F,Rolfes,0,3,364, ,"('SV Stoppelmarkt',)"
476,Jan Luca,True,LP2.BuLi Nord1F,Karstedt,1,4,375, ,"('GTV Bremerhaven-Seestadtteufel',)"
477,Thomas,False,LP2.BuLi Nord1F,Seeger,0,4,355, ,"('SV Stoppelmarkt',)"
478,Matthias,True,LP2.BuLi Nord1F,Dapprich-Crawford,0,5,369, ,"('GTV Bremerhaven-Seestadtteufel',)"
479,Tobias,False,LP2.BuLi Nord1F,Schierholt,1,5,374, ,"('SV Stoppelmarkt',)"
480,Ian Talmark,True,LP2.BuLi Nord1G,Kannerup,0,1,370, ,"('PC Rendsburg',)"
481,Frederik,False,LP2.BuLi Nord1G,Larsen,1,1,383, ,"('SV Groß und Kleinkaliber',)"
482,Uwe,True,LP2.BuLi Nord1G,Hofmann,0,2,361, ,"('PC Rendsburg',)"
483,Miroslaw,False,LP2.BuLi Nord1G,Roj,1,2,372, ,"('SV Groß und Kleinkaliber',)"
484,Helge,True,LP2.BuLi Nord1G,Hagen,1,3,373, ,"('PC Rendsburg',)"
485,Tobias,False,LP2.BuLi Nord1G,Siemssen,0,3,371, ,"('SV Groß und Kleinkaliber',)"
486,Uwe,True,LP2.BuLi Nord1G,Knapp,0,4,357, ,"('PC Rendsburg',)"
487,Falk,False,LP2.BuLi Nord1G,Priebe,1,4,366, ,"('SV Groß und Kleinkaliber',)"
488,Joris,True,LP2.BuLi Nord1G,Feindt,0,5,364, ,"('PC Rendsburg',)"
489,Dieter,False,LP2.BuLi Nord1G,Miller,1,5,367, ,"('SV Groß und Kleinkaliber',)"
490,Thilo,True,LP2.BuLi Nord1G,Wehr,0,1,360, ,"('SV Kutenholz',)"
491,Waldemar,False,LP2.BuLi Nord1G,Markow,1,1,368, ,"('Wandsbeker SGi',)"
492,Sönke,True,LP2.BuLi Nord1G,Borchers,1,2,365, ,"('SV Kutenholz',)"
493,Jochen,False,LP2.BuLi Nord1G,Siemers,0,2,355, ,"('Wandsbeker SGi',)"
494,Sven,True,LP2.BuLi Nord1G,Delventhal,1,3,370, ,"('SV Kutenholz',)"
495,Rainer,False,LP2.BuLi Nord1G,Opitz,0,3,358, ,"('Wandsbeker SGi',)"
496,Jana,True,LP2.BuLi Nord1G,Peper,1,4,367, ,"('SV Kutenholz',)"
497,Valerij,False,LP2.BuLi Nord1G,Krichevskyi,0,4,362, ,"('Wandsbeker SGi',)"
498,Steffen,True,LP2.BuLi Nord1G,Hauschild,0,5,362, ,"('SV Kutenholz',)"
499,Björn-Axel,False,LP2.BuLi Nord1G,Dr. Dose,1,5,367, ,"('Wandsbeker SGi',)"
500,Frederik,True,LP2.BuLi Nord1G,Larsen,1,1,375, ,"('SV Groß und Kleinkaliber',)"
501,Waldemar,False,LP2.BuLi Nord1G,Markow,0,1,362, ,"('Wandsbeker SGi',)"
502,Miroslaw,True,LP2.BuLi Nord1G,Roj,1,2,380, ,"('SV Groß und Kleinkaliber',)"
503,Jochen,False,LP2.BuLi Nord1G,Siemers,0,2,372, ,"('Wandsbeker SGi',)"
504,Tobias,True,LP2.BuLi Nord1G,Siemssen,1,3,371, ,"('SV Groß und Kleinkaliber',)"
505,Rainer,False,LP2.BuLi Nord1G,Opitz,0,3,366, ,"('Wandsbeker SGi',)"
506,Dieter,True,LP2.BuLi Nord1G,Miller,1,4,373, ,"('SV Groß und Kleinkaliber',)"
507,Valerij,False,LP2.BuLi Nord1G,Krichevskyi,0,4,365, ,"('Wandsbeker SGi',)"
508,Kai,True,LP2.BuLi Nord1G,Winnemuth,0,5,356, ,"('SV Groß und Kleinkaliber',)"
509,Björn-Axel,False,LP2.BuLi Nord1G,Dr. Dose,1,5,380, ,"('Wandsbeker SGi',)"
510,Ian Talmark,True,LP2.BuLi Nord1G,Kannerup,1,1,377, ,"('PC Rendsburg',)"
511,Thilo,False,LP2.BuLi Nord1G,Wehr,0,1,367, ,"('SV Kutenholz',)"
512,Uwe,True,LP2.BuLi Nord1G,Hofmann,1,2,369, ,"('PC Rendsburg',)"
513,Sönke,False,LP2.BuLi Nord1G,Borchers,0,2,365, ,"('SV Kutenholz',)"
514,Helge,True,LP2.BuLi Nord1G,Hagen,0,3,365, ,"('PC Rendsburg',)"
515,Sven,False,LP2.BuLi Nord1G,Delventhal,1,3,369, ,"('SV Kutenholz',)"
